clearLog4js - Log4js | Level Filter: 
14:19:22 DEBUG Log4js - overrideMethod: java.util.HashSet::isEmpty[]
14:19:22 DEBUG Log4js - defineMethod: java.util.HashSet::iterator[]
14:19:22 DEBUG Log4js - overrideMethod: java.util.HashSet::remove[~O]
14:19:22 DEBUG Log4js - overrideMethod: java.util.HashSet::size[]
14:19:22 DEBUG Log4js - defineMethod: java.util.HashSet::createBackingMap[~N,~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashSet::construct[]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashSet::construct[~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashSet::construct[~N,~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashSet::construct[java.util.Collection]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashSet::createBackingMap[~N,~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::construct[]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::construct[~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::construct[~N,~N]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::construct[~N,~N,~B]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::construct[java.util.Map]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::newElementArray[~N]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::get[~O]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::createEntry[~O,~N,~O]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::put[~O,~O]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::linkEntry[java.util.LinkedHashMap.LinkedHashMapEntry]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::entrySet[]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::keySet[]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::values[]
14:19:22 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap::remove[~O]
14:19:22 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::removeEldestEntry[java.util.Map.Entry]
14:19:23 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::clear[]
14:19:23 DEBUG Log4js - defineMethod: java.util.LinkedHashMap::clone[]
14:19:23 DEBUG Log4js - defineMethod: java.util.LinkedHashMap.LinkedHashIterator::construct[java.util.MapEntry.Type,java.util.LinkedHashMap]
14:19:23 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap.LinkedHashIterator::hasNext[]
14:19:23 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap.LinkedHashIterator::next[]
14:19:23 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap.LinkedHashIterator::remove[]
14:19:23 DEBUG Log4js - overrideMethod: java.util.LinkedHashMap.LinkedHashMapEntrySet::iterator[]
14:19:23 DEBUG Log4js - defineMethod: java.util.LinkedHashMap.LinkedHashMapEntry::construct[~O,~O]
14:19:23 DEBUG Log4js - defineMethod: java.util.LinkedHashMap.LinkedHashMapEntry::clone[]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::construct[]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::construct[~N]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::getThreshold[~N]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::computeElementArraySize[]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::newElementArray[~N]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::construct[java.util.Map]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::massageValue[~O]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::clear[]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::containsKey[~O]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::containsValue[~O]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::get[~O]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::getEntry[~O]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::getEntry[~N]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::findIndex[~O,~A]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::getModuloHash[~O,~N]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::put[~O,~O]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::putAll[java.util.Map]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::rehash[]
14:19:23 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::computeMaxSize[]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::remove[~O]
14:19:23 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::entrySet[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::keySet[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::values[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::equals[~O]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::clone[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::isEmpty[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap::size[]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap::putAllImpl[java.util.Map]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntry::equals[~O]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntry::hashCode[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntry::toString[]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap.IdentityHashMapIterator::construct[java.util.MapEntry.Type,java.util.IdentityHashMap]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapIterator::hasNext[]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap.IdentityHashMapIterator::checkConcurrentMod[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapIterator::next[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapIterator::remove[]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::construct[java.util.IdentityHashMap]
14:19:24 DEBUG Log4js - defineMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::hashMap[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::size[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::clear[]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::remove[~O]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::contains[~O]
14:19:24 DEBUG Log4js - overrideMethod: java.util.IdentityHashMap.IdentityHashMapEntrySet::iterator[]
14:19:24 DEBUG Log4js - defineMethod: java.util.Hashtable::newEntry[~O,~O,~N]
14:19:24 DEBUG Log4js - defineMethod: java.util.Hashtable::construct[]
14:19:24 DEBUG Log4js - defineMethod: java.util.Hashtable::construct[~N]
14:19:24 DEBUG Log4js - defineMethod: java.util.Hashtable::construct[~N,~N]
14:19:24 DEBUG Log4js - defineMethod: java.util.Hashtable::construct[java.util.Map]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::newElementArray[~N]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::clear[]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::clone[]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::computeMaxSize[]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::contains[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::containsKey[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::containsValue[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::elements[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::entrySet[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::equals[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::get[~O]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::getEntry[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::hashCode[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::isEmpty[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::keys[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::keySet[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::put[~O,~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::putAll[java.util.Map]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable::rehash[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::remove[~O]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::size[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::toString[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable::values[]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable.Entry::construct[~O,~O]
14:19:25 DEBUG Log4js - defineMethod: java.util.Hashtable.Entry::clone[]
14:19:25 DEBUG Log4js - overrideMethod: java.util.Hashtable.Entry::setValue[~O]
14:19:26 DEBUG Log4js - defineMethod: java.util.Hashtable.Entry::getKeyHash[]
14:19:26 DEBUG Log4js - defineMethod: java.util.Hashtable.Entry::equalsKey[~O,~N]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Hashtable.Entry::toString[]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Hashtable$1::hasMoreElements[]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Hashtable$1::nextElement[]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::sort[~A]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::sort[~A,~N,~N]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::sort[~A,java.util.Comparator]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::sort[~A,~N,~N,java.util.Comparator]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::rangeCheck[~N,~N,~N]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::binarySearch[~A,~N]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::binarySearch[~A,~O]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::binarySearch[~A,~O,java.util.Comparator]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::equals[~A,~A]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::fill[~A,~O]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::fill[~A,~N,~N,~O]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays::asList[~A]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays.ArrayList::construct[~A]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Arrays.ArrayList::size[]
14:19:26 DEBUG Log4js - defineMethod: java.util.Arrays.ArrayList::toArray[]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Arrays.ArrayList::get[~N]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Arrays.ArrayList::set[~N,~O]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Arrays.ArrayList::indexOf[~O]
14:19:26 DEBUG Log4js - overrideMethod: java.util.Arrays.ArrayList::contains[~O]
14:19:26 DEBUG Log4js - overrideMethod: java.util.AbstractQueue::add[~O]
14:19:26 DEBUG Log4js - overrideMethod: java.util.AbstractQueue::addAll[java.util.Collection]
14:19:27 DEBUG Log4js - defineMethod: java.util.AbstractQueue::remove[]
14:19:27 DEBUG Log4js - overrideMethod: java.util.AbstractQueue::element[]
14:19:27 DEBUG Log4js - overrideMethod: java.util.AbstractQueue::clear[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::appendReplacement[StringBuffer,~S]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::processReplacement[~S]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::reset[CharSequence]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::reset[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::region[~N,~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::appendTail[StringBuffer]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::replaceFirst[~S]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::replaceAll[~S]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::pattern[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::group[~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::group[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::find[~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::findAt[~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::find[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::start[~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::end[~N]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::matches[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::quoteReplacement[~S]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::lookingAt[]
14:19:27 DEBUG Log4js - defineMethod: java.util.regex.Matcher::start[]
14:19:27 DEBUG Log4js - overrideMethod: java.util.regex.Matcher::groupCount[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::end[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::toMatchResult[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::useAnchoringBounds[~B]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::hasAnchoringBounds[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::useTransparentBounds[~B]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::hasTransparentBounds[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::regionStart[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::regionEnd[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::requireEnd[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::hitEnd[]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::usePattern[java.util.regex.Pattern]
14:19:28 DEBUG Log4js - defineMethod: java.util.regex.Matcher::construct[java.util.regex.Pattern,CharSequence]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::construct[~S,~N]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::name[]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::ordinal[]
14:19:28 DEBUG Log4js - overrideMethod: java.lang.Enum::toString[]
14:19:28 DEBUG Log4js - overrideMethod: java.lang.Enum::equals[~O]
14:19:28 DEBUG Log4js - overrideMethod: java.lang.Enum::hashCode[]
14:19:28 DEBUG Log4js - overrideMethod: java.lang.Enum::clone[]
14:19:28 DEBUG Log4js - overrideMethod: java.lang.Enum::compareTo[~O]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::getDeclaringClass[]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::$valueOf[Class,~S]
14:19:28 DEBUG Log4js - defineMethod: java.lang.Enum::getValues[Class]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::newEntryArray[~N]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::construct[]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::construct[~N]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::construct[~N,~N]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::construct[java.util.Map]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::clear[]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::computeMaxSize[]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::containsKey[~O]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::entrySet[]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::keySet[]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::values[]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::get[~O]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::getEntry[~O]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::containsValue[~O]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::isEmpty[]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::poll[]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::removeEntry[java.util.WeakHashMap.Entry]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::put[~O,~O]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::rehash[]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::putAll[java.util.Map]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::remove[~O]
14:19:29 DEBUG Log4js - overrideMethod: java.util.WeakHashMap::size[]
14:19:29 DEBUG Log4js - defineMethod: java.util.WeakHashMap::putAllImpl[java.util.Map]
14:19:30 DEBUG Log4js - defineMethod: java.util.WeakHashMap.Entry::construct[~O,~O,java.lang.ref.ReferenceQueue]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::getKey[]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::getValue[]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::setValue[~O]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::equals[~O]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::hashCode[]
14:19:30 DEBUG Log4js - overrideMethod: java.util.WeakHashMap.Entry::toString[]
14:19:30 DEBUG Log4js - defineMethod: Short::construct[]
14:19:30 DEBUG Log4js - defineMethod: Short::construct[Number]
14:19:30 DEBUG Log4js - defineMethod: Short::construct[String]
14:19:30 DEBUG Log4js - defineMethod: Short::parseShort[String, Number]
14:19:30 DEBUG Log4js - defineMethod: Short::parseShort[String]
14:19:30 DEBUG Log4js - defineMethod: Short::$valueOf[String]
14:19:30 DEBUG Log4js - defineMethod: Short::$valueOf[Number]
14:19:30 DEBUG Log4js - defineMethod: Short::$valueOf[String, Number]
14:19:30 DEBUG Log4js - defineMethod: Short::equals[Object]
14:19:30 DEBUG Log4js - defineMethod: Short::decode[~S]
14:19:30 DEBUG Log4js - defineMethod: java.lang.StrictMath::abs[~N]
14:19:30 DEBUG Log4js - defineMethod: java.lang.StrictMath::acos[~N]
14:19:30 DEBUG Log4js - defineMethod: java.lang.StrictMath::asin[~N]
14:19:30 DEBUG Log4js - defineMethod: java.lang.StrictMath::atan[~N]
14:19:30 DEBUG Log4js - defineMethod: java.lang.StrictMath::atan2[~N,~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::ceil[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::cosh[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::cos[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::exp[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::floor[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::log[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::log10[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::max[~N,~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::min[~N,~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::pow[~N,~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::random[]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::rint[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::round[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::signum[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::signum[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::sinh[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::sin[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::sqrt[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::tan[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::tanh[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::toDegrees[~N]
14:19:31 DEBUG Log4js - defineMethod: java.lang.StrictMath::toRadians[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::getValue[]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::shareValue[]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::set[~A,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::construct[]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::construct[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::construct[~S]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::enlargeBuffer[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::appendNull[]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::append0[~A]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::append0[~A,~N,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::append0[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::append0[~S]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::append0[CharSequence,~N,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::capacity[]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::charAt[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::delete0[~N,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::deleteCharAt0[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::ensureCapacity[~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::getChars[~N,~N,~A,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::insert0[~N,~A]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::insert0[~N,~A,~N,~N]
14:19:32 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::insert0[~N,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::insert0[~N,~S]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::insert0[~N,CharSequence,~N,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::length[]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::move[~N,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::replace0[~N,~N,~S]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::reverse0[]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::setCharAt[~N,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::setLength[~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::substring[~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::substring[~N,~N]
14:19:33 DEBUG Log4js - overrideMethod: java.lang.AbstractStringBuilder::toString[]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::subSequence[~N,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::indexOf[~S]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::indexOf[~S,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::lastIndexOf[~S]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::lastIndexOf[~S,~N]
14:19:33 DEBUG Log4js - defineMethod: java.lang.AbstractStringBuilder::trimToSize[]
14:19:33 DEBUG Log4js - defineMethod: java.lang.StringBuffer::construct[CharSequence]
14:19:33 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~B]
14:19:33 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~O]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~S]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[StringBuffer]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~A]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[~A,~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[CharSequence]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::append[CharSequence,~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::appendCodePoint[~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::$delete[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::deleteCharAt[~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~B]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~N]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~O]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~S]
14:19:34 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~A]
14:19:35 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,~A,~N,~N]
14:19:35 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,CharSequence]
14:19:35 DEBUG Log4js - defineMethod: java.lang.StringBuffer::insert[~N,CharSequence,~N,~N]
14:19:35 DEBUG Log4js - defineMethod: java.lang.StringBuffer::replace[~N,~N,~S]
14:19:35 DEBUG Log4js - defineMethod: java.lang.StringBuffer::reverse[]
